0  O3  1
1  O3  1
2  O3  1
3  O3  1
4  O3  1
5  O3  1
6  O3  1
7  O3  1
8  O3  1
9  O3  1
10  O3  1
11  O3  1
12  O3  1
13  O3  1
14  O3  1
15  O3  1
16  O3  1
17  O3  1
18  O3  1
19  O3  1
20  O3  1
21  O3  1
22  O3  1
23  O3  1
24  O3  1
25  O3  1
26  O3  1
27  O3  1
28  O3  1
29  O3  1
30  O3  1
31  O3  1
32  O3  1
33  O3  1
34  O3  1
35  O3  1
36  O3  1
37  O3  1
38  O3  1
39  O3  1
40  O3  1
41  O3  1
42  O3  1
43  O3  1
44  O3  1
45  O3  1
46  O3  1
47  O3  1
48  O3  1
49  O3  1
50  O3  1
51  O3  1
52  O3  1
53  O3  1
54  O3  1
55  O3  1
56  O3  1
57  O3  1
58  O3  1
59  O3  1
60  O3  1
61  O3  1
62  O3  1
63  O3  1
64  O3  1
65  O3  1
66  O3  1
67  O3  1
68  O3  1
69  O3  1
70  O3  1
71  O3  1
72  O3  1
73  O3  1
74  O3  1
75  O3  1
76  O3  1
77  O3  1
78  O3  1
79  O3  1
80  O3  1
81  O3  1
82  O3  1
83  O3  1
84  O3  1
85  O3  1
86  O3  1
87  O3  1
88  O3  1
89  O3  1
90  O3  1
91  O3  1
92  O3  1
93  O3  1
94  O3  1
95  O3  1
96  O3  1
97  O3  1
98  O3  1
99  O3  1
100  O3  1
101  O3  1
102  O3  1
103  O3  1
104  O3  1
105  O3  1
106  O3  1
107  O3  1
108  O3  1
109  O3  1
110  O3  1
111  O3  1
112  O3  1
113  O3  1
114  O3  1
115  O3  1
116  O3  1
117  O3  1
118  O3  1
119  O3  1
120  O3  1
121  O3  1
122  O3  1
123  O3  1
124  O3  1
125  O3  1
126  O3  1
127  O3  1
128  O3  1
129  O3  1
130  O3  1
131  O3  1
132  O3  1
133  O3  1
134  O3  1
135  O3  1
136  O3  1
137  O3  1
138  O3  1
139  O3  1
140  O3  1
141  O3  1
142  O3  1
143  O3  1
144  O3  1
145  O3  1
146  O3  1
147  O3  1
148  O3  1
149  O3  1
150  O3  1
151  O3  1
152  O3  1
153  O3  1
154  O3  1
155  O3  1
156  O3  1
157  O3  1
158  O3  1
159  O3  1
160  O3  1
161  O3  1
162  O3  1
163  O3  1
164  O3  1
165  O3  1
166  O3  1
167  O3  1
168  O3  1
169  O3  1
170  O3  1
171  O3  1
172  O3  1
173  O3  1
174  O3  1
175  O3  1
176  O3  1
177  O3  1
178  O3  1
179  O3  1
180  O3  1
181  O3  1
182  O3  1
183  O3  1
184  O3  1
185  O3  1
186  O3  1
187  O3  1
188  O3  1
189  O3  1
190  O3  1
191  O3  1
192  O3  1
193  O3  1
194  O3  1
195  O3  1
196  O3  1
197  O3  1
198  O3  1
199  O3  1
200  O3  1
201  O3  1
202  O3  1
203  O3  1
204  O3  1
205  O3  1
206  O3  1
207  O3  1
208  O3  1
209  O3  1
210  O3  1
211  O3  1
212  O3  1
213  O3  1
214  O3  1
215  O3  1
216  O3  1
217  O3  1
218  O3  1
219  O3  1
220  O3  1
221  O3  1
222  O3  1
223  O3  1
224  O3  1
225  O3  1
226  O3  1
227  O3  1
228  O3  1
229  O3  1
230  O3  1
231  O3  1
232  O3  1
233  O3  1
234  O3  1
235  O3  1
236  O3  1
237  O3  1
238  O3  1
239  O3  1
240  O3  1
241  O3  1
242  O3  1
243  O3  1
244  O3  1
245  O3  1
246  O3  1
247  O3  1
248  O3  1
249  O3  1
250  O3  1
251  O3  1
252  O3  1
253  O3  1
254  O3  1
255  O3  1
256  O3  1
257  O3  1
258  O3  1
259  O3  1
260  O3  1
261  O3  1
262  O3  1
263  O3  1
264  O3  1
265  O3  1
266  O3  1
267  O3  1
268  O3  1
269  O3  1
270  O3  1
271  O3  1
272  O3  1
273  O3  1
274  O3  1
275  O3  1
276  O3  1
277  O3  1
278  O3  1
279  O3  1
280  O3  1
281  O3  1
282  O3  1
283  O3  1
284  O3  1
285  O3  1
286  O3  1
287  O3  1
288  O3  1
289  O3  1
290  O3  1
291  O3  1
292  O3  1
293  O3  1
294  O3  1
295  O3  1
296  O3  1
297  O3  1
298  O3  1
299  O3  1
300  O3  1
301  O3  1
302  O3  1
303  O3  1
304  O3  1
305  O3  1
306  O3  1
307  O3  1
308  O3  1
309  O3  1
310  O3  1
311  O3  1
312  O3  1
313  O3  1
314  O3  1
315  O3  1
316  O3  1
317  O3  1
318  O3  1
319  O3  1
320  O3  1
321  O3  1
322  O3  1
323  O3  1
324  O3  1
325  O3  1
326  O3  1
327  O3  1
328  O3  1
329  O3  1
330  O3  1
331  O3  1
332  O3  1
333  O3  1
334  O3  1
335  O3  1
336  O3  1
337  O3  1
338  O3  1
339  O3  1
340  O3  1
341  O3  1
342  O3  1
343  O3  1
344  O3  1
345  O3  1
346  O3  1
347  O3  1
348  O3  1
349  O3  1
350  O3  1
351  O3  1
352  O3  1
353  O3  1
354  O3  1
355  O3  1
356  O3  1
357  O3  1
358  O3  1
359  O3  1
360  O3  1
361  O3  1
362  O3  1
363  O3  1
364  O3  1
365  O3  1
366  O3  1
367  O3  1
368  O3  1
369  O3  1
370  O3  1
371  O3  1
372  O3  1
373  O3  1
374  O3  1
375  O3  1
376  O3  1
377  O3  1
378  O3  1
379  O3  1
380  O3  1
381  O3  1
382  O3  1
383  O3  1
384  O3  1
385  O3  1
386  O3  1
387  O3  1
388  O3  1
389  O3  1
390  O3  1
391  O3  1
392  O3  1
393  O3  1
394  O3  1
395  O3  1
396  O3  1
397  O3  1
398  O3  1
399  O3  1
400  O3  1
401  O3  1
402  O3  1
403  O3  1
404  O3  1
405  O3  1
406  O3  1
407  O3  1
408  O3  1
409  O3  1
410  O3  1
411  O3  1
412  O3  1
413  O3  1
414  O3  1
415  O3  1
416  O3  1
417  O3  1
418  O3  1
